league,season,team,player,nation,pos,age,matches,starts,minutes,nineties,goals,assists,np_goals,pens_scored,pens_taken,GA_p90,np_goals_p90,shots,shots_on_target,shots_p90,shots_on_target_p90,goals_per_shot,fouls,fouls_drawn,offsides,crosses,interceptions,tackles_won,understat_player_id,xG,xA,npxG,key_passes,xGChain,xGBuildup,_ust_goals,_ust_assists,_ust_shots,_ust_minutes,xG_p90,npxG_p90,xA_p90,key_passes_p90,xGChain_p90,xGBuildup_p90,crosses_p90,fouls_drawn_p90,offsides_p90,interceptions_p90,tackles_won_p90,npxG_plus_xA_p90,xG_per_shot,team_goals,team_np_goals,team_minutes,team_possession,team_shots,share_team_goals,share_team_shots,minutes_pct,team_goals_p90,GA_p90_tertile,season_next,target_tertile_next
ENG-Premier League,2122,Manchester City,Rodri,ESP,MF,25.0,33,33,2884,32.0,7,2,7,0,0,0.28,0.22,45.0,14.0,1.4,0.44,0.16,43.0,20.0,0.0,9.0,29.0,46.0,2496.0,2.718254609964788,1.552179705351591,2.718254609964788,27.0,26.259763911366463,23.95590011030436,7.0,2.0,45.0,2901.0,0.08482764039418547,0.08482764039418547,0.04843834031957115,0.8425797503467406,0.8194794563186483,0.747583567935989,0.28085991678224687,0.6241331484049931,0.0,0.90499306518724,1.435506241331484,0.13326598071375662,0.06040565799921751,96,89,3420,67.9,704,0.07291666666666667,0.06392045454545454,0.8432748538011696,2.526315789473684,high,2223,mid
ENG-Premier League,2122,Manchester City,Rúben Dias,POR,DF,24.0,29,27,2402,26.7,2,4,2,0,0,0.22,0.07,18.0,3.0,0.67,0.11,0.11,27.0,10.0,2.0,3.0,24.0,20.0,8961.0,2.535038208588958,3.157990090548992,2.535038208588958,16.0,16.94047772884369,16.11795637756586,2.0,4.0,18.0,2403.0,0.09498477883971948,0.09498477883971948,0.1183260233761071,0.5995004163197335,0.6347389656935604,0.6039200974108774,0.11240632805995003,0.37468776019983346,0.07493755203996669,0.8992506244796002,0.7493755203996669,0.2133108022158266,0.14083545603271988,96,89,3420,67.9,704,0.020833333333333332,0.02556818181818182,0.7023391812865497,2.526315789473684,mid,2223,low
ENG-Premier League,2122,Manchester City,İlkay Gündoğan,GER,MF,30.0,27,20,1857,20.6,8,4,8,0,0,0.58,0.39,55.0,19.0,2.67,0.92,0.15,13.0,10.0,2.0,68.0,14.0,11.0,314.0,9.720699042081833,4.720962079241872,9.720699042081833,37.0,21.32915243878961,8.763398695737123,8.0,4.0,55.0,1852.0,0.4711162702139822,0.4711162702139822,0.22880268558522804,1.7932148626817448,1.0337230584227597,0.42472045375139533,3.295638126009693,0.48465266558966075,0.09693053311793215,0.6785137318255251,0.5331179321486268,0.6999189557992103,0.17673998258330606,96,89,3420,67.9,704,0.08333333333333333,0.078125,0.5429824561403509,2.526315789473684,high,2223,high
ENG-Premier League,2122,Newcastle United,Allan Saint-Maximin,FRA,"FW,MF",24.0,35,31,2804,31.2,5,5,5,0,0,0.32,0.16,64.0,26.0,2.05,0.83,0.08,22.0,47.0,13.0,61.0,11.0,7.0,101.0,5.663675950840116,5.261044799350202,5.663675950840116,50.0,14.37779556401074,3.8985789944417775,5.0,5.0,64.0,2825.0,0.18178703123238604,0.18178703123238604,0.16886377743991376,1.6048502139800285,0.4614841657492748,0.12513270666895862,1.9579172610556348,1.5085592011412268,0.4172610556348074,0.35306704707560627,0.22467902995720399,0.3506508086722998,0.08849493673187682,41,38,3420,40.4,446,0.12195121951219512,0.14349775784753363,0.8198830409356725,1.0789473684210527,high,2223,high
ENG-Premier League,2122,Newcastle United,Bruno Guimarães,BRA,MF,23.0,17,11,1034,11.5,5,1,5,0,0,0.52,0.44,23.0,12.0,2.0,1.04,0.22,13.0,36.0,4.0,12.0,11.0,27.0,8327.0,4.093199659138918,1.7428607121109962,4.093199659138918,12.0,5.316410129889846,2.585114572197199,5.0,1.0,23.0,1031.0,0.3562746318399445,0.3562746318399445,0.1516996751353865,1.0444874274661509,0.4627436283269692,0.2250099724349593,1.0444874274661509,3.133462282398453,0.3481624758220503,0.9574468085106383,2.3500967117988396,0.5079743069753311,0.1779652025712573,41,38,3420,40.4,446,0.12195121951219512,0.0515695067264574,0.3023391812865497,1.0789473684210527,high,2223,high
ENG-Premier League,2122,Newcastle United,Callum Wilson,ENG,FW,29.0,18,16,1386,15.4,8,0,6,2,2,0.52,0.39,35.0,15.0,2.27,0.97,0.17,27.0,22.0,17.0,3.0,1.0,8.0,468.0,7.041790663264692,0.5302160959690809,5.519451602362096,10.0,5.063281880691648,0.6320269033312798,8.0,0.0,35.0,1401.0,0.4572591339782267,0.35840594820533095,0.03442961662136889,0.6493506493506493,0.3287845377072499,0.041040708008524655,0.19480519480519481,1.4285714285714286,1.103896103896104,0.06493506493506493,0.5194805194805194,0.39283556482669985,0.20119401895041977,41,38,3420,40.4,446,0.1951219512195122,0.07847533632286996,0.4052631578947368,1.0789473684210527,high,2223,high
ENG-Premier League,2122,Newcastle United,Fabian Schär,SUI,DF,29.0,25,25,2158,24.0,2,2,2,0,0,0.17,0.08,20.0,7.0,0.83,0.29,0.1,24.0,11.0,3.0,8.0,36.0,11.0,76.0,0.8395391143858433,1.479282571002841,0.8395391143858433,9.0,3.370413671247661,2.830271666869521,2.0,2.0,20.0,2167.0,0.03501321607725945,0.03501321607725945,0.06169389777120282,0.3753475440222428,0.14056405487131116,0.11803727989724602,0.3336422613531047,0.458758109360519,0.12511584800741427,1.5013901760889712,0.458758109360519,0.09670711384846227,0.041976955719292164,41,38,3420,40.4,446,0.04878048780487805,0.04484304932735426,0.6309941520467837,1.0789473684210527,mid,2223,mid
ENG-Premier League,2122,Newcastle United,Jacob Murphy,ENG,"FW,MF",26.0,33,13,1473,16.4,1,2,1,0,0,0.18,0.06,27.0,5.0,1.65,0.31,0.04,16.0,15.0,2.0,54.0,23.0,26.0,6063.0,2.588163224980235,2.386162133421749,2.588163224980235,20.0,6.965943414252251,2.7634960813447838,1.0,2.0,27.0,1418.0,0.1581362459254726,0.1581362459254726,0.14579402037200095,1.2219959266802443,0.42561772388506625,0.16884904774000714,3.29938900203666,0.9164969450101833,0.12219959266802444,1.405295315682281,1.5885947046843176,0.30393026629747355,0.09585789722149018,41,38,3420,40.4,446,0.024390243902439025,0.06053811659192825,0.4307017543859649,1.0789473684210527,mid,2223,high
ENG-Premier League,2122,Newcastle United,Joe Willock,ENG,MF,21.0,29,24,2038,22.6,2,0,2,0,0,0.09,0.09,35.0,11.0,1.55,0.49,0.06,34.0,26.0,0.0,16.0,19.0,37.0,6630.0,3.6774302888661614,1.1284047197550535,3.6774302888661614,18.0,7.496500605717301,3.5577033534646034,2.0,0.0,35.0,2063.0,0.1623987860637657,0.1623987860637657,0.04983141549458038,0.7948969578017664,0.33105252920243233,0.1571115318016753,0.7065750736015701,1.1481844946025515,0.0,0.8390578999018645,1.633954857703631,0.2122302015583461,0.10506943682474747,41,38,3420,40.4,446,0.04878048780487805,0.07847533632286996,0.595906432748538,1.0789473684210527,low,2223,high
ENG-Premier League,2122,Newcastle United,Joelinton,BRA,"MF,FW",24.0,35,30,2558,28.4,4,1,4,0,0,0.18,0.14,45.0,14.0,1.58,0.49,0.09,64.0,33.0,3.0,22.0,35.0,36.0,87.0,3.816281186416745,1.880340499803424,3.816281186416745,29.0,6.516400877386332,2.558566747233272,4.0,1.0,45.0,2554.0,0.13427103470582763,0.13427103470582763,0.06615740616978427,1.0203283815480846,0.22927133657731424,0.09001994028576799,0.7740422204847538,1.1610633307271305,0.10555121188428461,1.2314308053166536,1.2666145426114153,0.2004284408756119,0.08480624858703878,41,38,3420,40.4,446,0.0975609756097561,0.10089686098654709,0.747953216374269,1.0789473684210527,mid,2223,mid
ENG-Premier League,2122,Newcastle United,Miguel Almirón,PAR,"MF,FW",27.0,30,19,1716,19.1,1,0,1,0,0,0.05,0.05,32.0,7.0,1.68,0.37,0.03,17.0,25.0,9.0,23.0,20.0,29.0,7420.0,1.7120565995573995,1.001836535986513,1.7120565995573995,17.0,5.636095905676484,3.2259818157181144,1.0,0.0,32.0,1730.0,0.08979317829846502,0.08979317829846502,0.0525438742650269,0.8916083916083917,0.29559943561240304,0.1691948504747263,1.2062937062937062,1.3111888111888113,0.47202797202797203,1.048951048951049,1.520979020979021,0.1423370525634919,0.053501768736168735,41,38,3420,40.4,446,0.024390243902439025,0.07174887892376682,0.5017543859649123,1.0789473684210527,low,2223,high
ENG-Premier League,2122,Newcastle United,Sean Longstaff,ENG,MF,23.0,24,15,1464,16.3,1,1,1,0,0,0.12,0.06,15.0,2.0,0.92,0.12,0.07,14.0,17.0,0.0,11.0,9.0,32.0,7078.0,0.7775498926639557,0.4642082992941141,0.7775498926639557,7.0,3.919372787699104,2.9817814864218235,1.0,1.0,15.0,1459.0,0.04780019831950547,0.04780019831950547,0.028537395448408658,0.43032786885245905,0.24094504842412526,0.1833062389193744,0.6762295081967213,1.0450819672131149,0.0,0.5532786885245902,1.9672131147540985,0.07633759376791413,0.05183665951093038,41,38,3420,40.4,446,0.024390243902439025,0.033632286995515695,0.4280701754385965,1.0789473684210527,mid,2223,mid
ENG-Premier League,2122,Southampton,Adam Armstrong,ENG,FW,24.0,23,17,1413,15.7,2,2,2,0,0,0.25,0.13,47.0,14.0,2.99,0.89,0.04,13.0,6.0,2.0,20.0,3.0,3.0,4419.0,4.238080732524395,1.624623529613018,4.238080732524395,13.0,6.2176071014255285,0.7942293044179678,2.0,2.0,47.0,1412.0,0.26994144793149016,0.26994144793149016,0.10347920570783554,0.8280254777070064,0.39602593002710373,0.05058785378458394,1.2738853503184715,0.3821656050955414,0.12738853503184713,0.1910828025477707,0.1910828025477707,0.3734206536393257,0.09017193047924245,41,37,3420,47.7,478,0.04878048780487805,0.09832635983263599,0.4131578947368421,1.0789473684210527,mid,2223,mid
ENG-Premier League,2122,Southampton,Che Adams,SCO,FW,25.0,30,23,2039,22.7,7,3,7,0,0,0.44,0.31,49.0,24.0,2.16,1.06,0.14,29.0,40.0,7.0,8.0,8.0,6.0,7700.0,8.289287440478802,2.845940789207816,8.289287440478802,25.0,10.300948925316334,1.4006276857107878,7.0,3.0,49.0,2039.0,0.36588321218395886,0.36588321218395886,0.1256177886359507,1.1034820990681706,0.4546765097000834,0.061822703145645364,0.35311427170181464,1.765571358509073,0.30897498773908777,0.35311427170181464,0.26483570377636095,0.49150100081990955,0.1691691314383429,41,37,3420,47.7,478,0.17073170731707318,0.10251046025104603,0.5961988304093567,1.0789473684210527,high,2223,high
ENG-Premier League,2122,Southampton,James Ward-Prowse,ENG,MF,26.0,36,36,3215,35.7,10,5,6,4,4,0.42,0.17,55.0,24.0,1.54,0.67,0.11,23.0,15.0,0.0,299.0,39.0,25.0,843.0,5.089495945721865,6.395678853616118,2.044821010902524,71.0,11.12964179739356,9.245460629463196,10.0,5.0,55.0,3222.0,0.14247422554120306,0.057242267801314826,0.1790392214076052,1.9875583203732505,0.31156073460821787,0.25881538309539276,8.370139968895801,0.4199066874027994,0.0,1.0917573872472783,0.6998444790046656,0.23628148920892003,0.09253628992221573,41,37,3420,47.7,478,0.24390243902439024,0.11506276150627615,0.9400584795321637,1.0789473684210527,high,2223,high
ENG-Premier League,2122,Southampton,Kyle Walker-Peters,ENG,DF,24.0,32,29,2633,29.3,1,2,1,0,0,0.1,0.03,26.0,7.0,0.89,0.24,0.04,27.0,47.0,3.0,50.0,37.0,39.0,885.0,1.327508181333542,3.327080208808184,1.327508181333542,24.0,9.220581082627175,6.448179150000215,1.0,2.0,26.0,2631.0,0.04537627661223653,0.04537627661223653,0.11372473178607541,0.8203570072161033,0.3151736792390603,0.22040870622864386,1.709077098366882,1.6065324724648689,0.10254462590201291,1.2647170527914926,1.3330801367261678,0.15910100839831193,0.05105800697436701,41,37,3420,47.7,478,0.024390243902439025,0.05439330543933055,0.7698830409356725,1.0789473684210527,mid,2223,low
ENG-Premier League,2122,Southampton,Lyanco,BRA,DF,24.0,15,9,911,10.1,0,0,0,0,0,0.0,0.0,6.0,1.0,0.59,0.1,0.0,13.0,7.0,0.0,4.0,14.0,15.0,6252.0,0.2554844003170728,0.1741070002317428,0.2554844003170728,3.0,1.7961761131882668,1.7197611071169376,0.0,0.0,6.0,898.0,0.025239951732751433,0.025239951732751433,0.017200472031676017,0.296377607025247,0.17744879274088257,0.16989956052746916,0.39517014270032935,0.6915477497255763,0.0,1.3830954994511526,1.481888035126235,0.04244042376442745,0.0425807333861788,41,37,3420,47.7,478,0.0,0.012552301255230125,0.26637426900584793,1.0789473684210527,low,2223,mid
ENG-Premier League,2122,Southampton,Mohamed Elyounoussi,NOR,MF,26.0,30,23,2042,22.7,4,2,4,0,0,0.26,0.18,43.0,19.0,1.9,0.84,0.09,28.0,18.0,1.0,29.0,12.0,17.0,6894.0,6.580140575766563,2.227864108979702,6.580140575766563,28.0,8.982657704502344,2.9428734220564365,4.0,2.0,43.0,2048.0,0.29001599011703755,0.29001599011703755,0.09819185592956571,1.2340842311459352,0.39590557953242456,0.12970548872922588,1.2781586679725758,0.7933398628795298,0.04407443682664055,0.5288932419196866,0.7492654260528893,0.38820784604660324,0.15302652501782707,41,37,3420,47.7,478,0.0975609756097561,0.0899581589958159,0.5970760233918129,1.0789473684210527,mid,2223,mid
ENG-Premier League,2122,Southampton,Mohammed Salisu,GHA,DF,22.0,34,33,2972,33.0,0,0,0,0,0,0.0,0.0,24.0,10.0,0.73,0.3,0.0,38.0,7.0,2.0,13.0,76.0,46.0,6923.0,1.7930021919310093,0.5444615967571735,1.7930021919310093,9.0,7.810962019488215,7.580639097839594,0.0,0.0,24.0,2972.0,0.05429683622940472,0.05429683622940472,0.016487733414584663,0.2725437415881561,0.23653653491047755,0.22956174926162967,0.39367429340511434,0.21197846567967696,0.060565275908479134,2.301480484522207,1.3930013458950201,0.07078456964398938,0.07470842466379206,41,37,3420,47.7,478,0.0,0.0502092050209205,0.8690058479532163,1.0789473684210527,low,2223,low
ENG-Premier League,2122,Southampton,Oriol Romeu,ESP,MF,29.0,36,34,2889,32.1,2,2,2,0,0,0.12,0.06,24.0,4.0,0.75,0.12,0.08,46.0,24.0,0.0,13.0,50.0,43.0,842.0,1.503213438205421,3.038078627549112,1.503213438205421,37.0,10.693723781965671,8.413189874961972,2.0,2.0,24.0,2905.0,0.04682907907181997,0.04682907907181997,0.09464419400464523,1.1526479750778815,0.333137812522295,0.2620931425221798,0.40498442367601245,0.7476635514018691,0.0,1.557632398753894,1.3395638629283488,0.1414732730764652,0.06263389325855921,41,37,3420,47.7,478,0.04878048780487805,0.0502092050209205,0.8447368421052631,1.0789473684210527,mid,2223,low
ENG-Premier League,2122,Southampton,Romain Perraud,FRA,"DF,MF",23.0,20,18,1623,18.0,0,1,0,0,0,0.06,0.0,19.0,3.0,1.05,0.17,0.0,31.0,16.0,0.0,68.0,17.0,21.0,6500.0,0.7305768830701709,0.4040513997897506,0.7305768830701709,8.0,3.1580281164497137,2.5399267859756947,0.0,1.0,19.0,1630.0,0.04051258131627564,0.04051258131627564,0.022405807751742175,0.44362292051756,0.1751217070119989,0.14084621733691466,3.7707948243992604,0.88724584103512,0.0,0.9426987060998151,1.164510166358595,0.06291838906801782,0.03845141489843005,41,37,3420,47.7,478,0.0,0.0397489539748954,0.4745614035087719,1.0789473684210527,low,2223,mid
ENG-Premier League,2122,Southampton,Stuart Armstrong,SCO,"MF,FW",29.0,25,15,1473,16.4,2,0,2,0,0,0.12,0.12,38.0,9.0,2.32,0.55,0.05,11.0,20.0,1.0,35.0,8.0,18.0,6893.0,2.761914007365704,1.620189094915986,2.761914007365704,25.0,6.535929229110479,3.463350588455796,2.0,0.0,38.0,1456.0,0.16875238334210005,0.16875238334210005,0.09899322372195433,1.5274949083503055,0.3993439447521678,0.2116100155879305,2.1384928716904277,1.2219959266802443,0.06109979633401222,0.48879837067209775,1.0997963340122199,0.26774560706405437,0.07268194756225536,41,37,3420,47.7,478,0.04878048780487805,0.0794979079497908,0.4307017543859649,1.0789473684210527,mid,2223,mid
ENG-Premier League,2122,Watford,Kiko Femenía,ESP,DF,30.0,27,26,2142,23.8,0,5,0,0,0,0.21,0.0,3.0,1.0,0.13,0.04,0.0,12.0,13.0,2.0,105.0,37.0,23.0,5043.0,0.061692101880908,3.5831768922507763,0.061692101880908,23.0,3.984043716453016,3.022937606088817,0.0,5.0,3.0,2157.0,0.0025921051210465547,0.0025921051210465547,0.15055365093490655,0.9663865546218487,0.16739679480895023,0.12701418512978221,4.411764705882352,0.5462184873949579,0.08403361344537814,1.5546218487394958,0.9663865546218487,0.1531457560559531,0.020564033960302666,33,32,3420,40.7,397,0.0,0.007556675062972292,0.6263157894736842,0.868421052631579,mid,2223,low
ENG-Premier League,2122,Watford,Moussa Sissoko,FRA,MF,31.0,36,36,3220,35.8,2,1,2,0,0,0.08,0.06,25.0,8.0,0.7,0.22,0.08,36.0,12.0,2.0,26.0,34.0,27.0,772.0,4.18377473577857,2.6050246274098754,4.18377473577857,36.0,8.571279365569353,3.9166604364290833,2.0,1.0,25.0,3222.0,0.11693780317393519,0.11693780317393519,0.07281124734996546,1.0062111801242235,0.23956992015566514,0.10947187555236568,0.7267080745341615,0.3354037267080745,0.055900621118012424,0.9503105590062112,0.7546583850931677,0.18974905052390065,0.1673509894311428,33,32,3420,40.7,397,0.06060606060606061,0.06297229219143577,0.9415204678362573,0.868421052631579,low,2223,mid
ENG-Premier League,2223,Arsenal,Ben White,ENG,DF,24.0,38,36,3055,33.9,2,5,2,0,0,0.21,0.06,10.0,3.0,0.29,0.09,0.2,28.0,30.0,1.0,57.0,21.0,33.0,7298.0,0.9820632422342896,4.293553752824664,0.9820632422342896,27.0,18.13298106752336,15.288546109572051,2.0,5.0,10.0,3094.0,0.028931486677933247,0.028931486677933247,0.12648767193264152,0.7954173486088381,0.5341958415964329,0.4503990670577691,1.679214402618658,0.88379705400982,0.029459901800327332,0.6186579378068741,0.9721767594108021,0.15541915861057476,0.09820632422342897,84,81,3420,59.3,589,0.023809523809523808,0.01697792869269949,0.8932748538011696,2.210526315789474,mid,2324,mid
ENG-Premier League,2223,Arsenal,Bukayo Saka,ENG,"FW,MF",20.0,38,37,3181,35.3,14,11,12,2,3,0.71,0.34,89.0,32.0,2.52,0.91,0.13,43.0,65.0,9.0,175.0,11.0,33.0,7322.0,11.300049655139446,7.042980744503439,9.01654163748026,75.0,23.58317681774497,11.6032799705863,14.0,11.0,89.0,3216.0,0.3197121876650582,0.2551049190107587,0.19926698113967609,2.1219742219427853,0.6672385770503135,0.3282914798342556,4.951273184533166,1.8390443256837474,0.25463690663313426,0.31122288588494185,0.9336686576548257,0.4543719001504348,0.12696685005774658,84,81,3420,59.3,589,0.16666666666666666,0.15110356536502548,0.9301169590643275,2.210526315789474,high,2324,high
ENG-Premier League,2223,Arsenal,Eddie Nketiah,ENG,FW,23.0,30,9,1089,12.1,4,1,4,0,0,0.41,0.33,41.0,14.0,3.39,1.16,0.1,30.0,25.0,8.0,5.0,1.0,9.0,6482.0,9.223067251965404,1.481980249285698,9.223067251965404,9.0,10.200598530471323,1.7821177616715431,4.0,1.0,41.0,1017.0,0.7622369629723474,0.7622369629723474,0.12247770655253702,0.7438016528925621,0.8430246719397788,0.1472824596422763,0.4132231404958678,2.066115702479339,0.6611570247933884,0.08264462809917356,0.7438016528925621,0.8847146695248844,0.22495285980403423,84,81,3420,59.3,589,0.047619047619047616,0.06960950764006792,0.31842105263157894,2.210526315789474,high,2324,high
ENG-Premier League,2223,Arsenal,Gabriel Jesus,BRA,FW,25.0,26,24,2064,22.9,11,6,10,1,1,0.74,0.44,77.0,32.0,3.36,1.4,0.13,43.0,56.0,16.0,11.0,11.0,24.0,5543.0,16.171134389936924,4.243733491748571,15.409974373877048,31.0,22.476388424634933,6.94562154635787,11.0,6.0,77.0,2107.0,0.7051366739798077,0.6719465570004527,0.18504651853554818,1.3517441860465116,0.980075076655593,0.30286140463769784,0.4796511627906977,2.441860465116279,0.6976744186046512,0.4796511627906977,1.0465116279069768,0.8569930755360009,0.21001473233684317,84,81,3420,59.3,589,0.13095238095238096,0.1307300509337861,0.6035087719298246,2.210526315789474,high,2324,high
ENG-Premier League,2223,Arsenal,Gabriel Martinelli,BRA,"FW,MF",21.0,36,34,2789,31.0,15,5,15,0,0,0.65,0.48,79.0,32.0,2.55,1.03,0.19,39.0,37.0,8.0,113.0,9.0,22.0,7752.0,10.538134384900331,9.349485490471125,10.538134384900331,59.0,25.15087455138564,9.32091725245118,15.0,5.0,79.0,2851.0,0.34006170478344566,0.34006170478344566,0.3017044439377559,1.903908210828254,0.811609433354144,0.300782557447331,3.6464682681964864,1.1939763356041593,0.2581570455360344,0.29042667622803875,0.7099318752240947,0.6417661487212016,0.1333941061379789,84,81,3420,59.3,589,0.17857142857142858,0.13412563667232597,0.8154970760233918,2.210526315789474,high,2324,high
ENG-Premier League,2223,Arsenal,Leandro Trossard,BEL,FW,27.0,20,10,931,10.3,1,10,1,0,0,1.06,0.1,17.0,5.0,1.64,0.48,0.06,9.0,17.0,4.0,56.0,5.0,6.0,7698.0,7.068454213440418,6.358577378094196,7.068454213440418,47.0,16.329788200557232,6.749516544863582,8.0,12.0,55.0,2263.0,0.6833092150479458,0.6833092150479458,0.6146852460026613,4.543501611170784,1.5786046595597754,0.6524774318342882,5.413533834586466,1.643394199785177,0.38668098818474755,0.48335123523093443,0.5800214822771214,1.2979944610506071,0.4157914243200246,84,81,3420,59.3,589,0.011904761904761904,0.028862478777589132,0.2722222222222222,2.210526315789474,high,2324,high
ENG-Premier League,2223,Arsenal,Martin Ødegaard,NOR,MF,23.0,37,37,3127,34.7,15,7,15,0,0,0.63,0.43,93.0,33.0,2.68,0.95,0.16,30.0,26.0,1.0,93.0,5.0,24.0,2517.0,9.137760860845448,9.209956639446318,9.137760860845448,77.0,27.893760193139315,15.047104069963098,15.0,7.0,93.0,3203.0,0.26299919330863136,0.26299919330863136,0.2650771018708566,2.2161816437480013,0.8028264846122604,0.43307942638205266,2.6766869203709622,0.7483210745123121,0.02878157978893508,0.1439078989446754,0.6907579149344419,0.528076295179488,0.09825549312737042,84,81,3420,59.3,589,0.17857142857142858,0.15789473684210525,0.914327485380117,2.210526315789474,high,2324,high
ENG-Premier League,2223,Arsenal,Oleksandr Zinchenko,UKR,DF,25.0,27,26,2118,23.5,1,2,1,0,0,0.13,0.04,28.0,7.0,1.19,0.3,0.04,6.0,11.0,1.0,38.0,22.0,18.0,2958.0,1.1754031758755443,1.958403613418341,1.1754031758755443,19.0,16.560254206880927,14.842034140601754,1.0,2.0,27.0,2179.0,0.04994631058961236,0.04994631058961236,0.08321828385630343,0.8073654390934843,0.7036935215388496,0.630681337419338,1.6147308781869687,0.46742209631728043,0.04249291784702549,0.9348441926345609,0.7648725212464589,0.1331645944459158,0.04197868485269801,84,81,3420,59.3,589,0.011904761904761904,0.04753820033955857,0.6192982456140351,2.210526315789474,mid,2324,mid
ENG-Premier League,2223,Arsenal,William Saliba,FRA,DF,21.0,27,27,2415,26.8,2,1,2,0,0,0.11,0.07,6.0,3.0,0.22,0.11,0.33,19.0,13.0,0.0,1.0,18.0,19.0,6888.0,0.8184554874897003,1.120013577863574,0.8184554874897003,6.0,9.701152380555868,9.49210711196065,2.0,1.0,6.0,2418.0,0.030501446738746597,0.030501446738746597,0.041739636442120774,0.2236024844720497,0.3615336290890386,0.3537431221848689,0.037267080745341616,0.484472049689441,0.0,0.6708074534161491,0.7080745341614907,0.07224108318086737,0.13640924791495004,84,81,3420,59.3,589,0.023809523809523808,0.010186757215619695,0.706140350877193,2.210526315789474,mid,2324,low
